x,y,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
272.000,191.000,-0.509,-1.120,-0.167,-0.091,-0.441,-0.335,0.286,0.164,0.084,-0.620
363.000,35.000,-1.189,-0.266,-0.427,-0.276,0.718,0.061,0.495,0.150,0.456,-0.436
52.000,228.000,-0.582,-0.573,0.439,0.024,0.657,-0.595,0.543,0.722,-0.116,0.110
290.000,494.000,-0.600,-0.629,-0.741,-0.368,-0.147,-1.011,0.344,0.494,0.255,-0.073
46.000,222.000,-0.056,0.681,-0.108,1.136,0.488,0.215,-0.008,0.076,0.005,-0.143
374.000,112.000,-0.139,0.251,-0.378,0.348,-0.686,0.039,0.566,0.322,0.441,0.063
355.000,122.000,-0.031,-0.177,0.778,0.355,-0.256,0.338,-0.620,0.753,0.946,0.226
194.000,413.000,-0.317,0.784,0.100,0.025,-0.081,-0.980,-0.194,0.414,-0.114,-0.520
252.000,506.000,-0.146,-0.219,0.092,-0.542,-0.248,-0.093,0.536,0.312,0.807,0.396
87.000,315.000,0.611,-0.111,0.049,0.719,-0.239,-0.100,0.080,-0.451,-1.048,-0.329
128.000,56.000,-1.031,0.505,-0.993,-0.456,0.144,0.284,-0.545,-0.276,0.686,-0.831
257.000,482.000,0.395,0.620,0.533,0.628,0.733,-0.119,0.462,0.337,-0.265,0.760
120.000,104.000,-0.534,-0.320,-0.626,0.778,1.167,0.771,-0.236,-0.031,-0.015,0.127
388.000,445.000,-0.225,-0.400,-0.717,0.519,0.753,-0.131,0.148,0.418,0.127,0.687
279.000,228.000,-0.173,0.220,0.276,0.915,0.476,0.761,0.611,0.098,0.585,0.079
260.000,11.000,-0.421,-0.060,0.184,-0.778,0.971,0.316,-0.294,-0.309,-0.688,-0.041
38.000,183.000,0.252,-0.289,-0.828,0.581,0.316,0.409,0.514,-0.438,-0.209,0.383
351.000,84.000,-0.293,-0.770,0.762,0.725,0.741,0.002,0.350,0.910,0.186,0.489
382.000,209.000,-0.322,-0.515,0.369,-0.296,0.184,-0.431,-0.098,0.186,-0.568,-0.352
405.000,76.000,0.016,0.877,-0.079,-0.697,-0.499,-0.437,-0.124,-0.312,-0.061,-0.479
280.000,487.000,0.287,-0.411,0.792,-0.121,-0.679,-0.599,-0.295,1.032,0.720,0.604
357.000,21.000,-0.438,-0.922,-0.611,0.079,1.134,0.466,0.743,-0.304,-0.471,0.323
308.000,323.000,-0.303,-1.098,0.829,0.472,1.259,0.252,-0.506,0.815,-0.437,0.618
134.000,287.000,0.501,-0.378,0.113,-0.609,-0.402,-0.312,0.505,-0.013,-0.061,0.621
105.000,104.000,0.005,0.260,-0.901,-0.855,-0.619,0.433,-0.797,-0.290,0.991,0.229
165.000,350.000,-0.516,-0.663,-0.315,0.019,-0.188,-0.492,-0.682,0.202,-0.321,-0.757
253.000,4.000,-0.142,0.444,0.591,-0.809,0.093,-0.462,-0.043,0.303,0.043,0.116
149.000,124.000,-0.758,-0.325,0.011,-0.910,0.499,0.468,-0.576,-0.272,0.619,0.751
382.000,247.000,-0.681,0.120,0.579,0.040,0.566,-0.531,-0.562,1.071,0.401,0.057
40.000,137.000,0.898,-0.074,0.207,-0.720,-0.339,-0.310,-0.418,-0.374,-0.969,0.485
197.000,505.000,0.427,0.098,-0.670,-0.503,-0.615,-0.623,0.549,-0.666,-0.676,-0.194
293.000,239.000,-0.279,-0.638,0.184,-0.304,-0.925,-0.108,0.793,-0.229,0.267,-0.891
153.000,285.000,-0.399,-0.300,-0.070,0.222,0.773,-0.074,-0.271,0.236,-0.401,0.004
135.000,364.000,-0.233,-0.175,0.829,0.307,-0.724,-0.598,0.311,0.543,0.283,-0.762
151.000,476.000,0.215,-0.337,0.082,-0.240,-0.057,0.103,0.650,0.214,0.554,0.801
485.000,333.000,-0.111,-0.594,0.925,-0.759,0.182,0.689,0.529,-0.372,-0.206,-0.119
134.000,246.000,0.503,0.617,-0.695,-0.014,0.020,0.427,-0.164,-0.577,-0.025,0.444
367.000,483.000,-0.643,-1.074,-0.064,-0.699,-0.176,0.162,0.709,-0.336,-0.001,-0.675
411.000,389.000,-0.595,-0.598,0.230,-0.629,-0.082,-0.284,-0.553,0.212,-0.134,-0.598
384.000,98.000,0.356,0.305,-0.573,0.469,-0.738,-0.968,-0.349,0.107,-0.326,-0.311
144.000,209.000,0.276,0.355,0.417,0.656,0.365,0.056,-0.672,0.446,-0.071,0.407
174.000,221.000,-0.065,0.129,-0.126,-0.175,0.264,-0.059,1.035,0.030,0.347,0.473
228.000,258.000,0.556,0.756,-0.968,0.749,0.507,0.428,-0.296,-0.685,-0.626,0.343
158.000,430.000,-0.580,0.518,0.588,0.698,0.630,-0.301,-0.552,0.873,0.239,-0.248
209.000,391.000,-0.209,-0.676,0.874,-0.856,-0.037,0.594,-0.846,-0.035,-0.069,-0.248
446.000,174.000,0.124,-0.172,0.863,0.874,0.126,0.278,-0.599,0.794,0.446,0.331
119.000,285.000,0.848,-0.921,0.876,0.805,-0.581,0.073,-0.313,0.312,-0.399,0.278
162.000,60.000,0.517,-0.532,0.627,-0.122,-1.338,0.411,-0.013,-0.450,0.068,-0.634
64.000,309.000,0.722,0.393,0.682,0.225,0.661,0.009,0.031,0.002,-0.869,0.795
254.000,23.000,-0.130,0.397,-0.945,-0.672,-0.270,-0.138,0.964,-0.504,0.460,0.053
166.000,49.000,-0.131,-0.508,-0.352,0.126,-0.715,0.628,-0.547,-0.013,0.948,-0.247
362.000,441.000,-0.087,0.408,0.501,0.341,0.566,0.015,-0.323,0.201,-0.353,-0.073
343.000,200.000,-0.321,-0.633,0.451,-0.131,-0.649,-0.612,0.526,0.343,0.142,-0.627
358.000,310.000,-0.105,-0.318,0.606,-0.477,-0.202,-0.303,0.317,-0.015,-0.368,-0.390
330.000,201.000,0.079,0.740,-0.150,-0.346,-1.314,-0.184,0.355,-0.026,0.257,-0.346
24.000,289.000,-0.320,-0.677,-0.197,0.721,-0.157,0.063,-0.256,0.238,0.149,-0.477
142.000,462.000,-0.671,0.599,-0.182,0.639,0.891,0.599,0.558,-0.004,0.530,-0.189
352.000,126.000,0.419,-0.871,0.125,-0.098,-0.719,-0.173,0.846,0.180,0.403,0.501
98.000,127.000,-0.713,0.195,0.066,-0.242,0.110,0.199,0.994,-0.178,0.511,-0.621
278.000,268.000,0.313,-0.155,0.150,0.113,0.379,0.478,0.946,-0.156,0.100,0.728
198.000,372.000,-0.639,0.919,0.596,0.029,0.621,-0.395,-0.010,0.501,0.125,-0.372
48.000,311.000,-0.470,-0.435,0.327,0.897,0.483,0.590,0.582,0.361,0.584,-0.068
457.000,249.000,-0.505,0.490,-0.391,-0.822,-0.570,0.049,-0.428,0.169,1.327,-0.184
244.000,227.000,-0.233,-0.534,0.570,-0.398,0.326,0.254,-0.088,0.648,0.706,0.703
257.000,503.000,0.263,0.106,-0.852,-0.376,-0.496,0.783,0.741,-0.957,0.500,0.075
382.000,46.000,0.240,-0.516,-0.292,0.457,-0.028,-0.114,-0.779,0.653,0.376,0.769
162.000,273.000,-0.109,0.108,-0.739,0.456,-0.508,-0.042,-0.538,-0.010,0.406,-0.421
216.000,29.000,0.362,0.832,0.428,-0.525,-1.055,-0.627,-0.172,0.320,0.673,0.019
210.000,346.000,-0.459,0.546,-0.452,0.078,-0.002,-0.128,-0.362,0.092,0.410,-0.429
73.000,218.000,0.630,-0.610,0.386,0.728,-0.129,0.870,0.399,-0.304,-0.094,0.324
353.000,449.000,-0.338,0.174,0.084,0.335,-0.290,-0.011,-0.797,0.255,0.320,-0.662
126.000,138.000,0.030,0.241,0.212,0.922,-0.649,-0.477,0.987,0.401,0.604,-0.344
243.000,325.000,-0.739,0.798,-0.711,0.038,0.883,-0.426,-0.306,-0.213,-0.676,-0.702
464.000,260.000,-0.029,-0.251,-1.091,-0.169,-0.421,-0.220,-0.619,0.129,0.542,0.284
49.000,296.000,-0.171,0.332,0.832,-0.795,0.784,0.231,-0.815,0.466,0.142,0.657
73.000,128.000,-0.059,0.839,-0.995,-0.318,0.652,0.813,-0.442,-0.952,-0.249,0.016
248.000,220.000,-0.562,-0.792,0.408,-0.379,-0.859,-0.142,-0.728,0.976,0.437,-0.179
265.000,354.000,-0.059,-0.145,0.806,-0.349,0.914,-0.186,-0.315,0.300,-0.830,0.360
322.000,272.000,0.079,0.825,-0.064,0.987,-0.012,0.091,-0.684,-0.051,-0.163,-0.559
475.000,129.000,-0.693,0.592,-0.677,-0.702,0.755,-0.102,0.688,-0.502,-0.219,-0.305
138.000,46.000,-0.157,-0.226,-0.383,-0.207,0.427,0.092,-0.634,-0.268,-0.637,-0.140
413.000,99.000,-0.082,-0.694,-0.500,-0.474,-0.457,0.904,0.103,-0.396,0.875,0.141
420.000,249.000,0.026,0.813,0.350,0.675,0.609,-0.456,0.687,0.068,-0.636,-0.141
23.000,331.000,-0.592,-0.317,-0.331,0.261,0.456,-0.274,0.417,-0.202,-0.676,-0.760
363.000,116.000,0.294,0.238,-0.909,0.025,0.233,1.235,-0.335,-0.627,0.576,0.677
53.000,169.000,-0.076,0.356,0.779,0.641,-0.236,-0.456,-0.744,0.294,-0.559,-0.966
351.000,114.000,0.154,0.404,0.420,-0.254,-0.506,0.326,0.034,-0.512,0.668,0.636
125.000,448.000,0.346,-0.638,0.454,0.854,-1.247,-0.538,-0.438,0.754,0.470,-0.283
288.000,266.000,-1.142,-0.533,-0.823,-0.069,0.187,-0.113,0.615,-0.552,0.357,-0.232
463.000,330.000,0.065,-0.124,0.643,1.003,-0.793,0.588,0.062,0.167,0.792,-0.623
128.000,434.000,-0.512,-0.958,-0.222,-0.742,-0.021,0.196,0.523,0.082,0.616,0.159
467.000,235.000,0.074,-0.016,0.637,0.698,-0.654,-0.565,-0.323,0.514,-0.032,-0.622
155.000,260.000,-0.188,-0.308,-0.672,-0.611,-0.536,-0.174,-0.278,0.061,0.629,0.064
214.000,351.000,0.494,0.155,1.204,-0.349,0.017,0.518,0.333,0.000,0.113,0.537
368.000,423.000,0.033,-0.180,0.706,-0.106,0.947,0.240,0.883,-0.177,-0.763,0.338
40.000,266.000,-0.354,0.493,-0.945,0.316,-0.539,-0.684,0.635,0.151,0.746,-0.390
363.000,211.000,0.471,-0.755,-0.514,-0.721,-0.042,0.031,0.081,-0.244,-0.238,0.911
124.000,205.000,-0.146,-0.447,-0.477,0.158,0.188,0.559,0.891,-0.372,0.266,0.107
417.000,143.000,1.047,-0.273,0.082,-0.145,-0.492,0.082,1.001,-0.383,-0.176,0.907
161.000,423.000,-0.066,0.315,-0.654,-0.028,0.236,-0.393,-0.935,0.449,0.245,0.504
339.000,249.000,0.113,0.378,-0.420,0.514,-0.898,-0.785,-0.624,-0.496,-0.296,-0.276
241.000,175.000,0.319,0.052,-0.089,0.449,-0.200,0.154,-0.147,0.248,0.491,0.468
315.000,417.000,-0.359,0.304,-0.647,0.411,0.009,-0.581,0.713,0.475,0.753,0.158
286.000,457.000,-0.052,0.036,0.187,-0.662,-0.408,-0.130,0.441,-0.475,-0.307,-0.579
319.000,95.000,-0.488,0.730,-0.078,-0.907,0.317,0.589,-0.286,-0.231,-0.305,-0.021
268.000,155.000,-0.150,0.198,-0.340,-0.338,0.691,-0.414,-0.488,-0.210,-1.044,-0.092
333.000,244.000,0.403,0.953,0.548,-0.591,0.357,-0.511,0.036,-0.146,-0.840,0.277
127.000,475.000,-0.648,-0.029,0.689,0.479,-0.332,0.040,0.399,0.688,1.145,-0.580
445.000,344.000,-0.266,-0.847,0.701,0.238,0.558,-0.087,-0.100,0.641,-0.220,0.212
144.000,93.000,0.019,-0.491,-0.351,-0.655,-0.408,-0.209,0.587,-0.350,-0.109,-0.072
375.000,394.000,0.702,0.843,0.702,-0.228,-0.463,-0.537,-0.881,0.168,-0.437,0.129
294.000,373.000,0.503,-0.688,0.251,0.739,-0.734,-0.370,-0.694,0.437,-0.205,-0.044
324.000,466.000,-0.033,0.400,0.379,0.756,-0.192,-0.784,0.945,0.446,0.044,-0.305
248.000,36.000,-0.214,-0.348,-1.154,0.392,-0.335,0.571,-0.468,-0.308,0.598,-0.268
130.000,328.000,0.072,-0.936,0.365,-0.620,0.295,0.783,0.404,-0.526,-0.407,0.202
261.000,138.000,0.110,-0.604,0.667,-0.814,-0.122,0.435,-0.006,-0.281,-0.232,0.016
395.000,245.000,-0.300,-0.255,-0.889,0.350,0.844,-0.327,-0.060,0.221,-0.316,0.415
391.000,389.000,0.318,-0.563,0.147,-0.645,-0.397,0.322,-0.520,-0.020,0.237,0.456
15.000,189.000,-0.751,-0.113,0.797,0.339,0.575,0.248,0.492,0.530,0.504,-0.311
88.000,293.000,0.204,0.251,-0.160,-0.238,-0.136,-0.192,0.944,-0.076,0.301,0.435
271.000,307.000,0.228,0.361,0.845,-0.582,-0.881,0.297,0.808,-0.192,-0.234,-0.178
193.000,213.000,0.175,0.716,0.332,0.440,-0.549,0.047,0.935,0.572,0.596,0.532
308.000,367.000,-0.448,-0.242,-0.544,-0.409,-0.437,-0.274,0.886,-0.086,0.597,-0.319
272.000,75.000,-0.726,-0.358,-0.944,0.518,0.156,0.105,-0.477,-0.332,0.431,0.154
309.000,317.000,-0.940,-0.442,-0.042,-0.102,-0.038,-0.722,-0.889,0.676,0.079,-0.861
337.000,433.000,-0.217,-0.435,-0.901,-0.688,-0.910,0.451,-0.380,-0.363,-0.026,-0.255
58.000,345.000,0.544,0.133,-1.021,0.090,-0.720,0.443,0.447,-0.594,0.629,0.376
67.000,139.000,-0.914,-0.048,-0.225,-0.040,0.884,-0.599,0.147,0.540,-0.058,-0.158
276.000,5.000,0.210,0.222,-0.696,-0.434,-0.295,0.050,-0.706,-0.458,-0.184,-0.048
155.000,201.000,-0.005,-0.365,-0.491,0.279,0.123,-0.173,1.118,0.066,0.238,0.441
144.000,485.000,-0.036,-0.763,-0.948,0.415,-0.310,-0.072,-0.011,0.249,0.573,0.339
139.000,179.000,0.635,0.078,-0.290,-0.885,-1.081,-0.166,-0.462,-0.029,0.649,0.605
335.000,21.000,0.378,-0.558,0.505,0.763,-0.421,-0.212,-0.231,0.886,0.556,0.574
81.000,352.000,0.908,-0.582,0.848,-0.448,-0.781,1.041,-0.017,-0.419,0.287,0.538
421.000,216.000,-0.270,-0.016,-0.108,0.631,0.472,0.614,-0.564,0.069,0.185,-0.105
176.000,245.000,0.169,0.009,0.427,-0.614,-0.185,-0.478,0.155,-0.293,-0.866,-0.357
403.000,108.000,0.389,0.805,-0.243,0.726,-0.764,0.045,-0.218,-0.107,0.468,-0.306
458.000,183.000,-0.580,-0.373,-0.340,0.737,0.698,0.775,0.116,-0.313,-0.138,-0.552
283.000,400.000,-0.415,0.158,0.173,-0.369,-0.335,0.670,-0.945,-0.395,0.219,-0.984
425.000,212.000,0.260,1.244,0.512,-0.999,0.065,-0.278,0.362,-0.256,-0.143,0.234
33.000,269.000,0.039,0.252,0.773,-0.034,0.109,0.173,0.853,0.416,0.771,0.553
303.000,100.000,-0.132,-1.024,-0.292,-0.666,-0.220,0.035,-0.874,0.369,0.426,0.462
379.000,450.000,-0.244,0.483,0.748,-0.555,0.066,-0.562,0.491,0.448,0.246,0.032
135.000,69.000,0.464,-0.287,0.761,-0.343,-0.012,0.354,-0.557,0.184,-0.023,0.629
305.000,349.000,-1.161,1.026,-0.965,-0.199,0.004,-0.524,0.045,0.413,0.320,-0.601
147.000,105.000,-0.497,-0.901,0.481,-0.274,-0.180,-0.171,0.055,0.739,0.709,0.038
240.000,54.000,0.388,0.766,-0.501,0.390,-0.163,-0.328,-0.256,-0.326,-0.496,-0.175
397.000,466.000,-0.185,0.073,0.367,0.741,0.343,0.302,0.582,0.061,0.056,-0.245
343.000,378.000,-0.727,0.559,0.935,-0.540,0.353,-0.906,0.515,0.107,-0.797,-1.121
341.000,471.000,0.293,0.103,-0.074,0.434,-0.386,0.261,0.776,0.102,0.861,0.444
343.000,318.000,0.262,-0.025,0.404,0.326,-0.744,0.454,-0.403,0.044,0.575,-0.223
360.000,276.000,0.033,-0.347,1.071,-0.189,-0.216,-0.084,0.764,0.074,-0.187,-0.268
226.000,487.000,-0.076,0.056,0.615,0.530,0.672,-0.143,0.699,0.083,-0.681,-0.126
435.000,300.000,-0.722,0.205,-0.335,-0.258,0.660,-0.961,-0.466,0.610,-0.228,-0.109
60.000,250.000,-0.810,-0.778,0.165,-0.640,-0.483,-0.716,0.369,0.415,0.324,-0.764
258.000,235.000,0.013,-0.052,0.791,0.474,-0.636,-0.446,-0.813,0.487,-0.138,-0.753
193.000,320.000,0.305,0.498,-0.923,0.595,0.080,-0.593,0.223,-0.050,-0.300,0.284
457.000,281.000,-0.149,-0.347,0.015,0.708,0.050,-0.549,0.332,0.491,-0.087,-0.104
369.000,110.000,-0.544,1.068,-0.884,0.693,-0.711,-0.575,-0.162,0.556,0.471,-0.569
249.000,250.000,0.045,-0.670,-0.189,0.047,-0.705,0.132,-0.377,-0.364,0.490,0.538
432.000,320.000,-0.746,0.779,-0.269,0.686,0.723,0.168,0.073,0.123,0.321,-0.526
178.000,283.000,0.294,-0.003,-0.740,0.831,-1.106,0.121,0.882,-0.678,0.211,-0.798
395.000,125.000,0.036,-0.415,-0.924,-0.722,-0.066,-0.336,-0.479,-0.117,-0.169,0.402
296.000,198.000,0.221,0.210,-0.647,0.505,0.506,-0.745,-0.882,0.362,-0.722,0.457
19.000,343.000,0.267,-0.774,-0.507,0.167,-0.567,-0.009,-0.949,-0.076,-0.238,-0.119
340.000,191.000,0.160,-0.187,-0.596,0.269,-0.316,-0.332,0.450,0.137,0.328,0.323
210.000,451.000,-0.771,0.334,-0.726,0.626,0.827,-0.478,0.363,0.661,0.549,0.177
188.000,470.000,-0.254,-0.611,0.248,0.281,0.095,-0.040,-0.593,0.344,-0.169,-0.268
477.000,300.000,0.856,0.083,0.328,0.981,-0.585,0.336,0.648,-0.633,-0.616,-0.341
259.000,464.000,-0.613,0.882,0.010,-0.362,-0.056,0.001,-0.873,-0.085,0.212,-0.943
173.000,17.000,0.286,-0.384,-0.895,-0.456,-0.018,0.488,0.808,-0.968,-0.310,0.259
266.000,130.000,-0.323,-0.187,-0.230,0.430,-0.269,-0.249,0.410,-0.119,-0.131,-0.806
209.000,153.000,0.465,0.173,0.733,0.179,-0.367,-0.295,-0.610,0.757,0.427,0.590
232.000,393.000,-0.488,0.404,1.111,-0.826,0.452,-0.450,0.554,0.100,-0.489,-0.491
191.000,146.000,0.051,-0.458,-0.390,-0.848,0.309,-0.668,-0.534,-0.139,-1.100,0.196
243.000,221.000,0.486,0.778,0.369,0.255,-0.514,-0.821,0.671,0.519,0.428,0.448
272.000,237.000,0.329,0.098,0.298,0.597,-0.045,-0.186,-0.776,0.820,0.457,0.681
109.000,117.000,-0.675,0.759,-0.881,0.641,-0.231,-0.727,-0.526,0.603,0.832,-0.581
212.000,434.000,0.530,0.747,-0.052,0.241,0.010,-0.395,-0.505,0.188,-0.203,0.489
406.000,118.000,0.351,0.383,-0.424,-1.047,-0.497,-0.284,0.386,-0.783,-0.451,-0.098
280.000,418.000,0.042,0.808,0.114,0.427,0.629,0.429,0.550,-0.806,-0.901,-0.562
318.000,252.000,0.344,0.478,0.634,0.649,0.693,-0.067,-0.340,0.151,-0.852,0.205
199.000,325.000,0.061,0.515,-0.176,0.037,0.570,-0.477,0.829,-0.034,-0.422,0.354
265.000,253.000,-0.450,-0.693,0.058,-0.015,0.042,0.032,-0.480,0.523,0.458,-0.015
163.000,248.000,-0.894,0.301,-0.817,0.380,0.705,0.347,-0.665,0.130,0.493,-0.379
180.000,364.000,-0.017,0.031,0.370,-0.582,0.133,0.639,0.896,0.109,0.098,0.832
126.000,310.000,0.673,0.378,0.531,-0.018,-0.256,-0.058,-0.889,0.364,0.090,0.659
32.000,324.000,-0.619,0.684,-0.184,0.470,0.832,-0.514,0.421,0.806,0.630,0.357
285.000,37.000,0.223,-0.843,0.368,-0.477,0.278,0.251,0.623,-0.034,-0.189,0.708
213.000,313.000,-0.198,0.053,0.319,-0.222,-0.088,0.236,-0.258,0.057,0.296,-0.216
298.000,336.000,-0.501,-0.044,0.914,-0.954,0.173,-0.414,-0.554,0.869,-0.485,0.222
372.000,87.000,-0.534,-0.613,0.038,-0.151,0.711,-0.138,-0.050,0.216,-0.418,-0.068
277.000,67.000,-0.192,0.556,0.139,0.006,-0.305,-0.255,-0.561,0.267,0.355,-0.393
419.000,259.000,-0.010,-0.864,0.205,0.942,0.324,0.281,0.189,0.283,-0.141,0.116
277.000,190.000,-0.560,-0.055,-0.752,0.051,0.058,-0.708,-0.078,0.594,0.551,0.048
136.000,203.000,0.197,-0.913,-0.450,0.371,0.170,0.023,-0.513,-0.015,-0.595,0.238
333.000,280.000,-0.273,-0.895,-0.544,-0.949,-0.542,-0.169,0.095,0.167,0.755,0.284
399.000,129.000,-0.471,-0.948,0.855,0.224,-0.285,0.592,-0.087,0.070,0.174,-0.907
109.000,83.000,0.304,0.453,-0.284,0.413,-0.901,-0.314,0.106,-0.443,-0.240,-0.818
199.000,192.000,0.057,-0.194,-0.320,0.003,-0.628,-0.407,0.269,-0.216,-0.182,-0.491
387.000,180.000,0.421,-0.406,-0.090,-0.764,-0.260,-0.829,0.439,0.149,-0.341,0.702
155.000,424.000,0.925,0.276,0.718,-0.759,-0.664,0.336,0.293,-0.533,-0.142,0.420
43.000,307.000,1.130,0.795,0.953,-0.601,-0.587,-0.385,0.309,-0.114,-0.342,0.686
65.000,324.000,1.275,0.114,0.437,-0.730,-0.641,0.843,-0.347,-0.959,-0.505,0.555
308.000,82.000,-0.515,0.572,0.277,-0.271,1.045,-0.425,0.119,0.279,-0.426,0.040
447.000,333.000,-0.852,-0.693,-0.672,-0.570,-0.497,-0.293,-0.698,0.484,0.973,-0.411
393.000,351.000,-0.289,-0.109,-0.541,0.924,-0.375,-0.170,-0.721,0.382,0.435,-0.531
407.000,329.000,0.198,-0.333,0.531,-0.010,-0.207,0.655,0.647,-0.271,0.230,0.037
407.000,415.000,-0.576,0.203,-0.232,0.726,0.296,-0.082,0.542,0.153,0.251,-0.537
129.000,268.000,-0.416,0.858,0.002,-0.491,0.508,0.294,-0.280,0.139,0.678,0.228
188.000,336.000,0.213,-0.726,0.520,-0.598,-0.517,0.717,-0.306,-0.307,0.142,-0.056
376.000,91.000,1.016,0.647,0.796,-0.715,-0.502,-0.950,0.147,0.109,-0.652,0.676
454.000,396.000,0.211,-0.725,-0.357,0.237,0.056,0.117,-0.102,-0.214,-0.514,0.117
169.000,460.000,0.016,-0.121,0.138,0.318,-0.499,0.821,-0.686,-0.099,0.647,-0.337
444.000,274.000,-0.330,-0.462,-0.944,0.244,-0.490,0.924,-0.570,-0.563,0.584,-0.692
484.000,347.000,-0.449,-0.389,0.112,-0.700,-0.483,0.138,-0.671,0.171,0.630,-0.394
410.000,125.000,-0.300,0.405,-0.456,-0.780,0.505,0.381,-0.556,0.155,0.810,0.740
147.000,75.000,0.680,0.992,0.793,0.714,-0.020,0.501,0.526,-0.503,-0.413,-0.159
331.000,235.000,-0.143,0.564,0.963,-0.306,-0.554,-0.676,0.247,0.012,0.366,0.199
426.000,296.000,-0.491,-0.705,-0.179,0.296,0.129,-0.913,-0.155,0.585,-0.400,-0.370
166.000,295.000,-0.301,-0.799,-0.491,0.197,0.399,0.233,0.878,-0.364,-0.341,-0.152
320.000,225.000,0.535,0.118,-0.119,0.633,0.024,-0.033,0.471,-0.516,-0.904,-0.117
145.000,138.000,0.567,0.498,-0.669,0.213,0.099,-0.289,0.144,-0.095,-0.156,0.759
93.000,195.000,-0.708,-0.294,0.363,0.620,0.049,0.093,-0.223,0.462,0.402,-0.781
119.000,374.000,0.450,0.667,-0.828,-0.730,0.003,-0.708,0.644,-0.588,-0.680,0.414
62.000,91.000,-0.302,-0.401,-0.522,-0.700,-0.352,-0.268,0.009,0.229,0.693,0.210
209.000,359.000,-0.294,-0.938,0.502,-0.202,0.176,0.215,-0.249,0.054,-0.383,-0.317
153.000,171.000,0.505,0.596,0.274,-0.555,-0.163,-0.379,-0.844,-0.207,-0.779,0.029
186.000,136.000,-0.047,0.904,0.646,0.904,0.411,0.023,-0.673,-0.028,-0.760,-0.818
273.000,443.000,-0.003,0.235,0.130,0.533,0.503,-0.197,-0.116,0.259,-0.337,0.115
286.000,369.000,0.610,-0.094,0.485,-0.081,-0.933,-0.626,0.518,-0.320,-0.763,-0.493
170.000,485.000,0.161,-1.064,0.048,0.277,-0.481,0.389,-0.463,-0.474,-0.706,-0.716
281.000,281.000,-0.394,1.049,0.712,-0.716,-0.534,1.073,-0.404,-0.250,0.404,-0.632
8.000,294.000,-0.017,0.015,-0.680,0.387,0.677,-0.703,-0.330,0.434,-0.456,0.572
32.000,337.000,-0.180,-0.103,-0.545,0.198,-0.716,-0.836,0.560,0.181,0.275,-0.462
251.000,58.000,0.001,-0.607,-0.231,0.333,-0.099,0.623,-0.109,-0.588,-0.425,-0.551
375.000,326.000,0.444,0.814,-0.063,0.634,0.130,0.097,-0.814,-0.111,-0.383,0.043
49.000,382.000,0.063,0.340,0.299,0.033,0.327,-0.106,0.559,0.113,-0.012,0.306
296.000,503.000,-0.999,-0.828,0.289,0.320,0.521,-0.462,0.445,0.635,-0.051,-0.615
392.000,224.000,1.066,1.052,0.089,-0.510,-0.434,-0.717,0.643,-0.371,-0.570,0.667
439.000,350.000,0.311,0.810,0.883,0.325,-0.150,0.567,-0.459,0.079,0.398,-0.023
233.000,388.000,0.361,-0.227,0.013,0.554,-0.573,0.224,0.603,-0.044,0.433,0.086
17.000,198.000,-0.058,-0.559,0.376,0.092,-0.686,-0.070,-0.354,-0.041,-0.210,-0.826
192.000,20.000,0.005,-0.672,0.221,-0.176,-0.582,-0.546,0.111,-0.281,-0.914,-0.901
126.000,353.000,0.556,0.061,-0.524,-0.247,-0.921,-0.540,-0.726,-0.376,-0.562,-0.299
236.000,471.000,-0.177,-0.612,-0.514,-0.715,-0.956,0.314,-0.117,-0.570,0.359,-0.672
213.000,8.000,0.057,0.647,0.856,0.743,-0.689,-0.788,-0.508,0.848,0.346,-0.534
297.000,75.000,0.244,-0.370,0.005,0.209,-0.269,0.249,0.218,-0.334,-0.256,-0.177
495.000,298.000,0.343,0.018,0.304,0.460,-0.094,-0.200,0.374,-0.210,-0.718,-0.270
323.000,23.000,0.007,-0.547,-0.420,-0.663,-0.115,-0.719,0.278,0.245,-0.044,0.510
384.000,451.000,0.348,-0.215,0.419,0.194,0.082,0.414,0.125,-0.255,-0.396,0.085
140.000,387.000,0.255,-0.448,0.024,0.998,-0.836,-0.933,0.211,0.547,-0.076,-0.341
383.000,104.000,-0.081,-0.872,0.969,-0.081,-0.532,0.053,-0.141,0.299,0.057,-0.447
192.000,385.000,0.442,0.654,0.484,0.602,0.188,0.160,-0.180,-0.315,-0.776,-0.253
137.000,185.000,0.570,1.008,0.333,0.054,0.071,-0.685,-0.239,0.464,-0.089,0.734
71.000,106.000,0.095,-0.703,-0.735,0.089,-0.380,0.077,-0.234,0.123,0.495,0.386
34.000,224.000,0.546,-0.669,-0.423,-0.591,-0.761,-0.177,-0.554,0.104,0.289,0.712
286.000,414.000,0.475,0.278,0.919,0.305,-0.246,0.742,0.174,-0.555,-0.369,-0.421
266.000,137.000,-0.192,0.019,-0.060,0.179,-0.140,-1.121,-0.660,0.543,-0.494,-0.418
141.000,447.000,0.038,0.684,0.463,-0.809,1.034,-0.110,-0.966,0.179,-0.630,0.665
338.000,479.000,0.147,0.665,0.042,0.663,-0.632,0.459,-0.570,0.066,0.858,-0.316
156.000,96.000,-0.130,-0.911,-0.921,0.592,-0.153,-0.719,0.102,0.144,-0.472,-0.227
462.000,346.000,0.266,0.334,0.996,0.801,0.023,0.416,0.544,0.147,0.188,-0.027
